MSOA,IMD19,DeprivationDecile
E02005503,17194.75,6
E02001101,17200.25,6
E02000286,17202.4,6
E02004990,17205.75,6
E02006680,17212.6,6
E02004362,17213.6,6
E02001191,17213.75,6
E02002174,17215.6,6
E02000122,17222.2,6
E02005859,17228.333333333332,6
E02004552,17241.4,6
E02005634,17243.4,6
E02006098,17245.75,6
E02004498,17246.166666666668,6
E02006290,17247.6,6
E02001660,17251.333333333332,6
E02000582,17254,6
E02002198,17257.4,6
E02001631,17268.6,6
E02003705,17271,6
E02003960,17271.75,6
E02000589,17277.2,6
E02006687,17282.75,6
E02006565,17284.333333333332,6
E02003624,17293.75,6
E02004199,17294.666666666668,6
E02003298,17296.8,6
E02005705,17306,6
E02004577,17309.75,6
E02005220,17317.5,6
E02005078,17318.5,6
E02005550,17321.25,6
E02000339,17322.25,6
E02000776,17322.75,6
E02002770,17329,6
E02003053,17329.2,6
E02000838,17333.8,6
E02005738,17338.666666666668,6
E02002398,17342,6
E02000234,17342,6
E02004992,17345,6
E02002846,17345.2,6
E02000391,17348.6,6
E02000437,17354.4,6
E02000462,17356.25,6
E02004478,17359,6
E02005019,17359.5,6
E02004183,17361.75,6
E02006214,17370.75,6
E02001214,17371.4,6
E02006302,17379.4,6
E02004973,17379.75,6
E02006772,17380.75,6
E02003117,17384.4,6
E02002417,17385.75,6
E02006846,17386,6
E02006095,17398.2,6
E02005394,17404.5,6
E02004686,17407.6,6
E02001290,17408.75,6
E02001470,17410.833333333332,6
E02004428,17411.75,6
E02004040,17416.8,6
E02005139,17420,6
E02001595,17423,6
E02004012,17441.5,6
E02005347,17442.666666666668,6
E02000777,17443,6
E02003466,17447,6
E02006482,17448,6
E02001663,17459.8,6
E02005641,17463,6
E02003350,17463.25,6
E02001271,17463.75,6
E02006785,17471,6
E02004262,17478.8,6
E02001686,17482.8,6
E02000284,17486.4,6
E02000769,17487.375,6
E02005636,17491.833333333332,6
E02000155,17493,6
E02004906,17496.8,6
E02005121,17506.285714285714,6
E02004950,17509.25,6
E02005508,17513,6
E02002960,17514.5,6
E02000071,17515.2,6
E02001081,17520.5,6
E02006767,17522.166666666668,6
E02004626,17528.4,6
E02006046,17528.5,6
E02001743,17532.4,6
E02000954,17533.25,6
E02002445,17538.4,6
E02006213,17540.75,6
E02003626,17543.25,6
E02006695,17543.6,6
E02004968,17543.75,6
E02002424,17547.2,6
E02001243,17553.2,6
E02003910,17554.25,6
E02003044,17555.5,6
E02006055,17558.8,6
E02001264,17568.8,6
E02006025,17582.5,6
E02003216,17583.666666666668,6
E02006190,17588.333333333332,6
E02005608,17591,6
E02002787,17603,6
E02000392,17604.333333333332,6
E02002458,17611.166666666668,6
E02002901,17614.75,6
E02006078,17617.25,6
E02005322,17620.14285714286,6
E02004724,17623,6
E02006669,17623.666666666668,6
E02004146,17637.2,6
E02004066,17637.428571428572,6
E02003357,17645.666666666668,6
E02003900,17652,6
E02004194,17661,6
E02002354,17671.2,6
E02006466,17672.6,6
E02003195,17679.25,6
E02004201,17682,6
E02004480,17685.2,6
E02002101,17687.25,6
E02006934,17701,6
E02006833,17702.666666666668,6
E02006084,17703.75,6
E02004628,17709.8,6
E02002714,17710.8,6
E02004396,17717.4,6
E02002926,17717.85714285714,6
E02003513,17723.75,6
E02006885,17732.25,6
E02001700,17736.571428571428,6
E02005007,17749.8,6
E02002120,17753,6
E02006101,17759.666666666668,6
E02006534,17764,6
E02000773,17771.5,6
E02003562,17772.2,6
E02006026,17777.4,6
E02006021,17783.4,6
E02001469,17783.4,6
E02003514,17784.4,6
E02003909,17787.166666666668,6
E02000050,17791.833333333332,6
E02004394,17798.4,6
E02001905,17802.75,6
E02006012,17818.5,6
E02003358,17818.6,6
E02002007,17831.5,6
E02004656,17838.4,6
E02002361,17843,6
E02002081,17844.5,6
E02004216,17859.75,6
E02000537,17869.8,6
E02004073,17876.5,6
E02004977,17878.6,6
E02000054,17882.25,6
E02005830,17886.5,6
E02006877,17888.2,6
E02003156,17893.333333333332,6
E02001744,17895.25,6
E02000756,17896.285714285714,6
E02000570,17901.2,6
E02006759,17902.8,6
E02001682,17909,6
E02006737,17910.2,6
E02006676,17916,6
E02004363,17917.25,6
E02000099,17917.4,6
E02001971,17923,6
E02001322,17924.8,6
E02000168,17925,6
E02001901,17928.8,6
E02004234,17933.25,6
E02006686,17941.666666666668,6
E02000962,17948.2,6
E02004627,17956.666666666668,6
E02000490,17962.2,6
E02002685,17968.2,6
E02004369,17972.166666666668,6
E02004945,17972.333333333332,6
E02005404,17972.6,6
E02003204,17973.4,6
E02004225,17976,6
E02001323,17976.6,6
E02004115,17977.833333333332,6
E02006924,17982.625,6
E02001695,17984.5,6
E02006072,17990.5,6
E02002943,17994.4,6
E02000227,17998,6
E02005148,18002.6,6
E02005122,18004.8,6
E02004416,18005.4,6
E02006922,18007.777777777777,6
E02005063,18009.75,6
E02004989,18010.666666666668,6
E02002292,18012,6
E02000033,18015.2,6
E02006278,18016.5,6
E02002717,18024,6
E02004633,18034.2,6
E02004093,18037.25,6
E02004685,18049.4,6
E02003856,18052.166666666668,6
E02004266,18052.8,6
E02001574,18059,6
E02005554,18067,6
E02004505,18067.666666666668,6
E02006713,18080.5,6
E02005133,18082.2,6
E02000438,18095.4,6
E02004569,18101.8,6
E02000617,18104,6
E02006639,18104.4,6
E02006588,18105,6
E02005400,18117.5,6
E02001498,18119.4,6
E02002112,18120,6
E02006315,18125.5,6
E02004852,18125.8,6
E02002320,18127,6
E02002048,18129.25,6
E02006226,18129.666666666668,6
E02001490,18134.2,6
E02006688,18138.5,6
E02002665,18138.8,6
E02006528,18143.14285714286,6
E02003913,18151,6
E02000640,18155.833333333332,6
E02005741,18156.5,6
E02001447,18159.75,6
E02005861,18164,6
E02005492,18185.8,6
E02000755,18189.333333333332,6
E02006310,18198.5,6
E02001745,18199,6
E02006856,18203.285714285714,6
E02002704,18203.4,6
E02002834,18215.2,6
E02005038,18219.75,6
E02004454,18221.8,6
E02006165,18234,6
E02000179,18235.25,6
E02004250,18235.8,6
E02004265,18238,6
E02005952,18238.571428571428,6
E02006123,18256.75,6
E02005506,18257.5,6
E02005044,18260.5,6
E02006560,18263.833333333332,6
E02005291,18265,6
E02002781,18266,6
E02003803,18266.6,6
E02003223,18267,6
E02005947,18272.666666666668,6
E02000038,18275.333333333332,6
E02003282,18275.666666666668,6
E02003911,18278.8,6
E02000673,18280.6,6
E02003774,18281.75,6
E02005850,18282.4,6
E02006132,18288.5,6
E02003833,18290.25,6
E02004874,18290.25,6
E02000134,18290.85714285714,6
E02002488,18292.5,6
E02001492,18293.8,6
E02005627,18295,6
E02003671,18300.75,6
E02000585,18301.6,6
E02006028,18302.833333333332,6
E02002093,18314.75,6
E02005293,18316,6
E02002386,18320.833333333332,6
E02006543,18323,6
E02002296,18325.25,6
E02005521,18325.833333333332,6
E02002037,18326.25,6
E02005128,18326.666666666668,6
E02003265,18329.166666666668,6
E02004539,18330,6
E02001555,18330.75,6
E02004667,18332.571428571428,6
E02002469,18336.25,6
E02002196,18339,6
E02000961,18340.2,6
E02006067,18347.8,6
E02000770,18350.25,6
E02001408,18352.75,6
E02006665,18355,6
E02001265,18360.8,6
E02001305,18361.6,6
E02003547,18371.4,6
E02005790,18372,6
E02004153,18374.8,6
E02004247,18375.5,6
E02002360,18376,6
E02002090,18377.25,6
E02000636,18378.8,6
E02004493,18388.5,6
E02000183,18394.6,6
E02004865,18394.666666666668,6
E02003305,18394.75,6
E02004988,18396,6
E02005075,18404.333333333332,6
E02003982,18409.8,6
E02006777,18414,6
E02002434,18418,6
E02006572,18420,6
E02005100,18420.166666666668,6
E02005882,18420.4,6
E02004235,18427.25,6
E02004418,18430.25,6
E02002911,18437.5,6
E02006791,18440,6
E02004198,18441.333333333332,6
E02000332,18441.8,6
E02001306,18442.4,6
E02006570,18444.6,6
E02006010,18456.428571428572,6
E02005484,18461.25,6
E02000926,18463.166666666668,6
E02005831,18465.4,6
E02006580,18465.4,6
E02000508,18467,6
E02006706,18474.5,6
E02003512,18484.8,6
E02000510,18489.2,6
E02004575,18492.285714285714,6
E02004797,18492.4,6
E02001835,18494.6,6
E02006691,18496.714285714286,6
E02005805,18517.2,6
E02003228,18525.25,6
E02005180,18530.6,6
E02006261,18535,6
E02006096,18540.4,6
E02002934,18542,6
E02004267,18542,6
E02003203,18542.2,6
E02000803,18544,6
E02002560,18550,6
E02005126,18551.8,6
E02000958,18552.2,6
E02005970,18552.25,6
E02005022,18554.2,6
E02000441,18560,6
E02001402,18568.6,6
E02006227,18572.666666666668,6
E02003164,18578.5,6
E02000025,18590.8,6
E02005753,18591.5,6
E02005612,18597.5,6
E02003927,18614.4,6
E02004790,18616.6,6
E02002593,18618.75,6
E02000036,18621.166666666668,6
E02006059,18627,6
E02005374,18632,6
E02004133,18636.2,6
E02006835,18636.75,6
E02000141,18637,6
E02004648,18640.5,6
E02003339,18645.75,6
E02001134,18646.25,6
E02001797,18655.5,6
E02000195,18655.8,6
E02000305,18657.8,6
E02006047,18659.8,6
E02006546,18663.2,6
E02005444,18663.714285714286,6
E02000990,18672.6,6
E02004914,18675,6
E02003290,18677.5,6
E02001133,18681,6
E02004038,18683,6
E02003511,18684.6,6
E02006054,18687.2,6
E02005475,18687.333333333332,6
E02004092,18689.5,6
E02004618,18692.25,6
E02003385,18692.5,6
E02000661,18693.25,6
E02002985,18696,6
E02000971,18696.4,6
E02006171,18700.5,6
E02000533,18702,6
E02000081,18702.4,6
E02006392,18708.8,6
E02005449,18710.75,6
E02001549,18716.75,6
E02005387,18723.2,6
E02004128,18724.666666666668,6
E02004684,18725.833333333332,6
E02001496,18730.5,6
E02003198,18732.2,6
E02003052,18734.5,6
E02001671,18734.75,6
E02002999,18735.5,6
E02000796,18736.5,6
E02001252,18743,6
E02001244,18746.5,6
E02005141,18755.2,6
E02003773,18758.666666666668,6
E02001899,18763.2,6
E02003531,18766.6,6
E02005452,18771.125,6
E02006162,18774,6
E02002937,18775.666666666668,6
E02005564,18777.333333333332,6
E02004013,18793.285714285714,6
E02003346,18793.5,6
E02005758,18799,6
E02006151,18799.4,6
E02005769,18802.75,6
E02006019,18809,6
E02005365,18811.666666666668,6
E02001196,18812.8,6
E02000758,18814.75,6
E02001023,18815.5,6
E02004866,18819.25,6
E02005556,18824.6,6
E02003839,18828.4,6
E02005305,18831.4,6
E02004151,18838,6
E02000060,18841.833333333332,6
E02003412,18847.666666666668,6
E02004397,18848,6
E02001815,18852.14285714286,6
E02000511,18853.166666666668,6
E02000705,18853.2,6
E02002167,18853.5,6
E02002757,18858.25,6
E02000242,18863.5,6
E02005235,18866.75,6
E02003402,18868,6
E02004507,18877.166666666668,6
E02005030,18881.666666666668,6
E02000055,18887,6
E02000257,18887.125,6
E02004964,18890.5,6
E02005903,18894.14285714286,6
E02002753,18897,6
E02006185,18899,6
E02005788,18903,6
E02005600,18903.25,6
E02000843,18906.8,6
E02005717,18909,6
E02005868,18913.2,6
E02000489,18915.4,6
E02004674,18920.4,6
E02000767,18923.75,6
E02005921,18926,6
E02004963,18927.25,6
E02004257,18930.25,6
E02002199,18935.5,6
E02004462,18941.85714285714,6
E02002627,18945.5,6
E02005954,18948.833333333332,6
E02004298,18949.5,6
E02005607,18955.833333333332,6
E02004600,18959,6
E02003351,18959.6,6
E02004485,18960.75,6
E02006079,18962,6
E02006274,18970,6
E02003047,18977.666666666668,6
E02001513,18978,6
E02006542,18979.5,6
E02000259,18984.25,6
E02005611,18984.285714285714,6
E02004134,18984.75,6
E02006285,18988.25,6
E02003712,18990.8,6
E02004280,18994.2,6
E02001156,18999.571428571428,6
E02004221,19005.333333333332,6
E02000191,19011.75,6
E02000430,19014.25,6
E02000614,19015,6
E02004421,19016.2,6
E02006389,19018.6,6
E02006693,19027,6
E02005537,19030.75,6
E02004272,19039.4,6
E02006705,19047,6
E02006406,19051.6,6
E02006714,19053.25,6
E02006104,19059,6
E02004431,19061,6
E02001483,19063.2,6
E02000029,19066.8,6
E02001983,19068.8,6
E02000667,19070.25,6
E02002775,19074.75,6
E02002605,19084.5,6
E02000040,19087,6
E02006077,19094,6
E02005963,19100.5,6
E02002468,19111.75,6
E02003175,19123,6
E02006239,19125.333333333332,6
E02000595,19131,6
E02005464,19133,6
E02003841,19134.75,6
E02002426,19135.8,6
E02000224,19139,6
E02005082,19141.4,6
E02003199,19150.666666666668,6
E02005260,19152,6
E02005860,19153.4,6
E02006579,19160.6,6
E02006224,19173.6,6
E02003119,19182.285714285714,6
E02004261,19183,6
E02006438,19185.4,6
E02001206,19185.6,6
E02005862,19194.8,6
E02003794,19197.333333333332,6
E02000901,19200.333333333332,6
E02005238,19206.25,6
E02001833,19207.5,6
E02002914,19209,6
E02005005,19209.75,6
E02005936,19212.5,6
E02001013,19215.75,6
E02004260,19221,6
E02000042,19222.166666666668,6
E02000158,19227.6,6
E02006093,19231.6,6
E02001197,19235.5,6
E02005203,19238.4,6
E02001044,19239.4,6
E02006265,19240.5,6
E02003887,19245.75,6
E02001608,19249.25,6
E02006870,19255,6
E02000896,19264.2,6
E02005774,19266.333333333332,6
E02006075,19271,6
E02002269,19275,6
E02004799,19275.8,6
E02001250,19278,6
E02003463,19279.6,6
E02004775,19280.166666666668,6
E02005295,19282.4,6
E02001609,19294.666666666668,6
E02003975,19307,6
E02004009,19308,6
E02002975,19308.2,6
E02003431,19309.75,6
E02005722,19310.75,6
E02004664,19329.25,6
E02006727,19334.75,6
E02005657,19338,6
E02005337,19341.14285714286,6
E02001746,19345.4,6
E02002483,19345.5,6
E02005516,19346,6
E02005853,19346.333333333332,6
E02001423,19346.5,6
E02000426,19355.5,6
E02006248,19356.4,6
E02006091,19360,6
E02002825,19365.833333333332,6
E02000222,19375.2,6
E02005221,19384,6
E02002297,19384.75,6
E02003751,19396,6
E02005103,19396,6
E02004258,19396.6,6
E02004467,19396.6,6
E02001321,19397,6
E02006750,19401,6
E02002596,19401.166666666668,6
E02004572,19402.8,6
E02004993,19403.333333333332,6
E02005786,19409.8,6
E02004381,19412.666666666668,6
E02005237,19420.666666666668,6
E02005101,19420.75,6
E02000965,19422.8,6
E02003045,19428,6
E02002561,19429,6
E02003554,19429.75,6
E02003928,19431.285714285714,7
E02002091,19432.4,7
E02006757,19442.6,7
E02004817,19443.8,7
E02006262,19444,7
E02005721,19445.666666666668,7
E02005513,19447.2,7
E02002786,19447.666666666668,7
E02001087,19449.333333333332,7
E02005570,19451,7
E02006056,19453.8,7
E02004655,19455,7
E02001749,19456.75,7
E02006478,19460.4,7
E02004017,19467,7
E02006048,19472.2,7
E02004420,19475,7
E02004264,19477.4,7
E02003189,19478.2,7
E02004502,19483.333333333332,7
E02004983,19487.75,7
E02006673,19490,7
E02006573,19493.285714285714,7
E02002895,19495,7
E02001589,19495.2,7
E02002403,19497,7
E02004186,19502,7
E02003505,19509,7
E02001994,19520.6,7
E02004996,19522,7
E02006768,19524,7
E02001577,19525.8,7
E02001392,19530.75,7
E02004270,19532.75,7
E02001171,19537,7
E02004650,19547.714285714286,7
E02006398,19553.6,7
E02006506,19555,7
E02005362,19558.75,7
E02005951,19559.5,7
E02000442,19560.2,7
E02005483,19562.25,7
E02003603,19563.833333333332,7
E02000456,19568.75,7
E02001563,19569.2,7
E02005026,19571,7
E02004631,19575.666666666668,7
E02003099,19576.6,7
E02003836,19576.8,7
E02001438,19582.4,7
E02000981,19584.2,7
E02005018,19584.6,7
E02004447,19589.666666666668,7
E02006267,19590.75,7
E02005840,19596.2,7
E02004382,19601.5,7
E02004544,19601.75,7
E02002547,19602.5,7
E02000544,19612.4,7
E02005985,19615.6,7
E02004810,19623,7
E02004203,19623.25,7
E02005081,19625.25,7
E02003506,19625.75,7
E02006671,19628.25,7
E02002179,19636,7
E02006643,19643.285714285714,7
E02003474,19646,7
E02006364,19647.75,7
E02000132,19649.6,7
E02005054,19653,7
E02003238,19655.5,7
E02006563,19659.75,7
E02002716,19660.4,7
E02003939,19661.5,7
E02006636,19663.75,7
E02005752,19667.75,7
E02003840,19677.8,7
E02002750,19681.5,7
E02003087,19682,7
E02005652,19682.5,7
E02005409,19683.833333333332,7
E02004195,19690.75,7
E02006778,19690.8,7
E02002357,19691.2,7
E02006372,19706.5,7
E02004152,19709.8,7
E02004581,19711.25,7
E02004899,19718,7
E02000434,19719.6,7
E02003480,19730,7
E02003529,19734.6,7
E02004269,19745.5,7
E02006282,19746.666666666668,7
E02002913,19746.75,7
E02003821,19746.75,7
E02001192,19748.75,7
E02003152,19751.333333333332,7
E02004213,19753.75,7
E02005258,19755.2,7
E02003071,19760.4,7
E02006042,19762.666666666668,7
E02003197,19764.6,7
E02002418,19766.8,7
E02006128,19778.2,7
E02006617,19780.666666666668,7
E02005818,19785,7
E02002851,19790,7
E02005395,19792.2,7
E02000836,19792.2,7
E02005048,19794.5,7
E02001213,19794.833333333332,7
E02003317,19809.666666666668,7
E02004557,19814,7
E02006845,19819.166666666668,7
E02001708,19837,7
E02002545,19840.5,7
E02003730,19844.4,7
E02006374,19859.5,7
E02004148,19860,7
E02004785,19869.75,7
E02006548,19875.333333333332,7
E02000800,19876,7
E02005042,19877.4,7
E02001703,19878,7
E02004957,19879,7
E02005336,19879.5,7
E02000171,19880,7
E02006512,19886.333333333332,7
E02006826,19887.833333333332,7
E02001762,19900.25,7
E02002520,19904.125,7
E02006228,19905,7
E02002693,19906.25,7
E02002285,19921.6,7
E02004903,19923.25,7
E02006052,19933.25,7
E02000492,19935,7
E02004671,19940,7
E02005107,19944,7
E02004002,19950.14285714286,7
E02004043,19953.8,7
E02004471,19957.4,7
E02003753,19958.5,7
E02004171,19960,7
E02004320,19961.666666666668,7
E02006039,19962.8,7
E02004413,19964.4,7
E02001480,19967,7
E02002712,19984.2,7
E02005016,19987,7
E02001226,19987.25,7
E02002993,19992,7
E02002033,19995.6,7
E02006760,20007.833333333332,7
E02003423,20012.75,7
E02006252,20029.8,7
E02001634,20030.5,7
E02005253,20036,7
E02003143,20042.4,7
E02006500,20043,7
E02005004,20044.75,7
E02006298,20045.166666666668,7
E02004886,20049.5,7
E02003078,20049.75,7
E02002157,20050.8,7
E02004233,20056.14285714286,7
E02006593,20056.166666666668,7
E02000295,20056.2,7
E02005733,20065.166666666668,7
E02005953,20065.333333333332,7
E02000948,20081.666666666668,7
E02003814,20083.2,7
E02004932,20100.5,7
E02000695,20103.2,7
E02000431,20104.25,7
E02006086,20105,7
E02006336,20105.5,7
E02005609,20110,7
E02005350,20117,7
E02006131,20118,7
E02005594,20120.85714285714,7
E02005493,20127.666666666668,7
E02003504,20143.2,7
E02001626,20148.25,7
E02006103,20160.8,7
E02005035,20165,7
E02006627,20165.6,7
E02003706,20169,7
E02006649,20172.25,7
E02004212,20173.5,7
E02005764,20173.714285714286,7
E02005858,20175.8,7
E02002332,20176,7
E02005876,20181.333333333332,7
E02004940,20186,7
E02004824,20188,7
E02001614,20196.714285714286,7
E02003651,20196.75,7
E02003761,20199,7
E02002026,20210,7
E02001137,20214.25,7
E02005270,20216.4,7
E02004528,20217.8,7
E02006414,20221.5,7
E02000340,20221.75,7
E02004268,20239.85714285714,7
E02006100,20242.8,7
E02005327,20244.333333333332,7
E02003619,20245,7
E02006263,20251,7
E02003361,20252.4,7
E02002591,20257.25,7
E02005520,20258.2,7
E02006293,20268.666666666668,7
E02000930,20269.4,7
E02001019,20273.833333333332,7
E02000754,20275,7
E02000001,20275.166666666668,7
E02005331,20284.6,7
E02003368,20287.25,7
E02006080,20289.75,7
E02004160,20298,7
E02004085,20298.833333333332,7
E02002162,20300.2,7
E02004702,20300.6,7
E02003602,20305.25,7
E02005650,20307,7
E02005174,20314.2,7
E02000182,20318,7
E02002493,20323.75,7
E02005875,20329.4,7
E02001395,20330,7
E02001610,20332.4,7
E02004743,20332.8,7
E02006396,20339.5,7
E02003010,20344.75,7
E02004174,20348.75,7
E02000497,20350.4,7
E02004306,20351.75,7
E02000534,20352,7
E02000992,20352.75,7
E02004409,20353.333333333332,7
E02006765,20353.75,7
E02001326,20354.8,7
E02003468,20356,7
E02005522,20356.75,7
E02004450,20360.5,7
E02001437,20360.666666666668,7
E02006863,20364.666666666668,7
E02005062,20365.8,7
E02006399,20367.285714285714,7
E02006694,20367.75,7
E02004596,20380.5,7
E02005450,20382.666666666668,7
E02005742,20390.75,7
E02006280,20391.6,7
E02000233,20394.25,7
E02006126,20395.6,7
E02000759,20396.285714285714,7
E02003434,20396.6,7
E02005649,20396.875,7
E02002933,20397,7
E02000057,20401.5,7
E02002917,20403,7
E02001753,20409.5,7
E02006893,20410.714285714286,7
E02001599,20410.75,7
E02003003,20411.75,7
E02004209,20423,7
E02003679,20425,7
E02004341,20425.5,7
E02003484,20434.5,7
E02004939,20436.25,7
E02001535,20440.25,7
E02004635,20442,7
E02001207,20448.4,7
E02005678,20448.833333333332,7
E02004297,20450.2,7
E02006642,20457,7
E02005093,20465.5,7
E02005102,20467.5,7
E02003202,20479.75,7
E02003677,20486.333333333332,7
E02006655,20487,7
E02005164,20487.2,7
E02005502,20489.4,7
E02000230,20491.166666666668,7
E02005222,20494,7
E02000787,20497.714285714286,7
E02000333,20499.5,7
E02004860,20501.75,7
E02000532,20502.5,7
E02000417,20503.25,7
E02003634,20503.6,7
E02002291,20506.5,7
E02005896,20507,7
E02006567,20516.8,7
E02005285,20517.75,7
E02004347,20523.5,7
E02006509,20525.25,7
E02006082,20529,7
E02005172,20538.8,7
E02002325,20544.6,7
E02004892,20545,7
E02002023,20551.5,7
E02000061,20557.2,7
E02006008,20563.6,7
E02003336,20567,7
E02006319,20567.25,7
E02003360,20569.714285714286,7
E02003728,20570.4,7
E02001500,20574,7
E02005794,20575.6,7
E02006273,20584.6,7
E02005184,20591.25,7
E02006036,20594.5,7
E02004494,20595.833333333332,7
E02003491,20596.8,7
E02002856,20597.14285714286,7
E02001967,20598.75,7
E02003861,20604.5,7
E02005789,20605.333333333332,7
E02006413,20610.25,7
E02001382,20612.4,7
E02002274,20612.75,7
E02006536,20615.4,7
E02001576,20618.666666666668,7
E02003850,20624.5,7
E02003281,20624.833333333332,7
E02003021,20633.25,7
E02002028,20638.5,7
E02002266,20639.75,7
E02003063,20642.4,7
E02006663,20646.833333333332,7
E02004192,20650.5,7
E02005312,20656.5,7
E02001612,20656.5,7
E02000809,20659.875,7
E02003793,20661,7
E02001669,20664.4,7
E02004273,20665.5,7
E02006395,20667.333333333332,7
E02001827,20670,7
E02000276,20674.25,7
E02003416,20675.2,7
E02005668,20676.75,7
E02006516,20682,7
E02005948,20682.5,7
E02006488,20688,7
E02001407,20692.5,7
E02005029,20713,7
E02004807,20714.166666666668,7
E02006106,20720.2,7
E02004075,20720.75,7
E02001406,20724.833333333332,7
E02004364,20726.2,7
E02006762,20728.25,7
E02006146,20738,7
E02001501,20738.6,7
E02001719,20741.833333333332,7
E02005008,20761.166666666668,7
E02006288,20768.6,7
E02000175,20783.4,7
E02002271,20787,7
E02002186,20788,7
E02006408,20788.2,7
E02005604,20793.666666666668,7
E02003876,20794.5,7
E02005300,20798.666666666668,7
E02003599,20799,7
E02003114,20805.2,7
E02006529,20807.571428571428,7
E02006622,20809.4,7
E02003662,20810,7
E02006283,20813.666666666668,7
E02003107,20815.85714285714,7
E02003382,20822.4,7
E02004789,20825.666666666668,7
E02000483,20827,7
E02004252,20828.75,7
E02006510,20830,7
E02005515,20834.333333333332,7
E02006390,20838.4,7
E02005298,20841.25,7
E02005778,20842.75,7
E02003694,20843.6,7
E02005160,20847.666666666668,7
E02000610,20848.6,7
E02005153,20855.4,7
E02005439,20862.571428571428,7
E02003006,20868.2,7
E02003804,20868.5,7
E02004527,20870.6,7
E02005814,20873,7
E02004826,20874.5,7
E02005934,20883.166666666668,7
E02001520,20884,7
E02000429,20885.5,7
E02003220,20888.833333333332,7
E02005922,20889.2,7
E02003737,20892.85714285714,7
E02004118,20895,7
E02000216,20899,7
E02004185,20900.5,7
E02004531,20901,7
E02004561,20907.428571428572,7
E02005619,20908.666666666668,7
E02006235,20912.5,7
E02000609,20917.8,7
E02005731,20918.166666666668,7
E02003650,20919.6,7
E02006754,20920.25,7
E02004105,20925,7
E02003271,20928.14285714286,7
E02006176,20931.2,7
E02006493,20935.5,7
E02005771,20938.2,7
E02005523,20940.4,7
E02004515,20942.8,7
E02005424,20942.85714285714,7
E02006232,20945,7
E02005205,20946.25,7
E02002097,20949.75,7
E02005531,20959.25,7
E02001584,20961,7
E02003489,20978,7
E02004415,20981,7
E02003809,20984,7
E02001215,20984.5,7
E02003096,20986.5,7
E02001755,20991,7
E02002923,20991.333333333332,7
E02004517,20992.4,7
E02005318,21004.4,7
E02004987,21017,7
E02001503,21019.2,7
E02003727,21021.4,7
E02005761,21022.75,7
E02001697,21030,7
E02004725,21036.666666666668,7
E02000070,21038.2,7
E02006229,21038.666666666668,7
E02006854,21045.5,7
E02000035,21057,7
E02006698,21059.25,7
E02005718,21059.6,7
E02006423,21073.5,7
E02003108,21076.5,7
E02003174,21077.4,7
E02003813,21078.25,7
E02006373,21079.5,7
E02004792,21081.666666666668,7
E02003425,21088,7
E02006554,21089.5,7
E02000704,21090,7
E02005017,21090.2,7
E02006792,21093.2,7
E02005156,21101.75,7
E02001315,21108.4,7
E02004077,21112,7
E02001554,21121,7
E02003917,21125.8,7
E02004474,21128.6,7
E02002745,21130.8,7
E02006583,21132.666666666668,7
E02002148,21138.714285714286,7
E02004530,21149.5,7
E02004241,21149.6,7
E02001018,21151,7
E02003711,21153.75,7
E02005361,21154,7
E02000950,21167.8,7
E02006022,21169.75,7
E02005744,21169.75,7
E02003443,21174.25,7
E02004562,21176,7
E02000807,21177.8,7
E02003764,21178.8,7
E02001974,21184.333333333332,7
E02005349,21192.25,7
E02006339,21196.5,7
E02006776,21198,7
E02005357,21201,7
E02002204,21203.571428571428,7
E02002701,21206.4,7
E02000765,21210.5,7
E02006062,21214,7
E02004170,21214.5,7
E02004822,21216.4,7
E02006865,21217,7
E02006711,21217.75,7
E02003342,21218.75,7
E02006753,21219,7
E02005529,21220.75,7
E02004392,21225.333333333332,7
E02003239,21230.8,7
E02004045,21230.8,7
E02000256,21231.6,7
E02004166,21232,7
E02004848,21232.75,7
E02006083,21238,7
E02002116,21243,7
E02001030,21247,7
E02004070,21250,7
E02003600,21254.5,7
E02003510,21257.8,7
E02005068,21258.8,7
E02003810,21262.8,7
E02005897,21265.6,7
E02005785,21270.714285714286,7
E02001444,21277,7
E02000853,21277.4,7
E02004984,21277.5,7
E02000139,21281.2,7
E02006674,21283.25,7
E02003300,21287,7
E02002451,21289.2,7
E02005340,21292.8,7
E02004729,21301,7
E02005836,21309,7
E02000413,21309.5,7
E02005490,21312.666666666668,7
E02005204,21312.85714285714,7
E02006515,21316.8,7
E02000079,21317.6,7
E02005640,21321.75,7
E02005396,21326.5,7
E02004218,21327.75,7
E02005209,21332.2,7
E02004035,21335.25,7
E02006473,21339.5,7
E02005629,21347.666666666668,7
E02005338,21350.666666666668,7
E02002460,21351.2,7
E02006718,21354.25,7
E02001790,21360.75,7
E02006814,21364.333333333332,7
E02003635,21365,7
E02006637,21365.14285714286,7
E02006221,21378.5,7
E02004417,21380.25,7
E02006085,21384,7
E02006789,21393.25,7
E02005307,21400.2,7
E02004938,21404.75,7
E02003315,21406,7
E02000472,21407.5,7
E02002991,21407.666666666668,7
E02003878,21408.2,7
E02000239,21411.4,7
E02005278,21412,7
E02003081,21417.833333333332,7
E02004309,21421.5,7
E02006387,21427.25,7
E02002706,21427.6,7
E02006522,21433.75,7
E02000693,21438.4,7
E02003970,21451.2,7
E02000344,21453.25,7
E02005001,21454.833333333332,7
E02004139,21456.25,7
E02003585,21458.25,7
E02006502,21464,7
E02002742,21471.25,7
